,JENIS PPH,TAHUN PAJAK,MASA PAJAK,NOMOR BUPOT,IDENTITAS DIPOTONG,JENIS IDENTITAS DIPOTONG,NAMA DIPOTONG,KODE OBJEK PAJAK,JUMLAH BRUTO,PPH DIPOTONG,STATUS BUKTI POTONG,PEMB KE-,,NAMA DOK REF,NOMOR DOK REF,TGL DOK REF,STATUS PELAPORAN,,
,PPH23,2020,11,3300004877,026665125629001,NPWP,PACIFIC MUKTI ,24-104-18,2972547,59450,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004878,019227859631000,NPWP,LIEK MOTOR,24-104-18,664938,13298,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004879,014446801629001,NPWP,SUN STAR MOTOR,24-104-18,612660,12253,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004880,014446801629001,NPWP,SUN STAR MOTOR,24-104-18,922875,18457,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004881,014417687404000,NPWP,PRABU PENDAWA ,24-104-18,1095800,21916,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004882,030405666436001,NPWP,TRI MANDIRI ,24-104-18,2142715,42854,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004883,014415921431000,NPWP,MANDIRI PERWIRA ,24-104-18,44367246,887344,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004884,014415921431000,NPWP,MANDIRI PERWIRA ,24-104-18,42663728,853274,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004885,015362387431000,NPWP,SETIAJAYA ,24-104-18,3738312,74766,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004886,664511888804000,NPWP,GENKI KIRANA ,24-104-18,9212918,184258,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004887,314093014017001,NPWP,ISTANA MITRA ,24-104-18,5852530,117050,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004888,314093014432000,NPWP,ISTANA MITRA ,24-104-18,11457856,229157,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004889,030405666436001,NPWP,TRI MANDIRI ,24-104-18,24616744,492334,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004890,014648257432001,NPWP,DWI PERKASA ,24-104-18,2401795,48035,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004891,314093014432000,NPWP,ISTANA MITRA ,24-104-18,4420775,88415,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004892,032573776009000,NPWP,MITRA SURYA JAYA,24-104-18,8531266,170625,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004893,015362387431000,NPWP,SETIAJAYA ,24-104-18,2407389,48147,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004894,763880242077000,NPWP,CARBAY SERVICES ,24-104-18,22837048,456740,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004895,025576372812000,NPWP,JUJUR JAYA SAKTI,24-104-18,14685280,293705,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004896,017962796812000,NPWP,MAKASSAR INDAH ,24-104-18,24735327,494706,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004897,014122030808001,NPWP,MAKASSAR RAYA ,24-104-18,848132,16962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004898,767753163805001,NPWP,MAKASSAR ,24-104-18,569836,11396,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004899,014122030808001,NPWP,MAKASSAR RAYA ,24-104-18,6464336,129286,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004900,011113917812000,NPWP,MEGAHPUTRA ,24-104-18,973236,19464,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004901,011255411808001,NPWP,BOSOWA BERLIAN ,24-104-18,1695870,33917,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004902,027018449812000,NPWP,REMAJA JAYA ,24-104-18,1056156,21123,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004903,017231473421000,NPWP,MAHLIGAI PUTERI ,24-104-18,16556286,331125,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004904,014947949406000,NPWP,DUTACENDANA ,24-104-18,2962411,59248,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004905,028766764404000,NPWP,DUTA CENDANA ,24-104-18,52334927,1046698,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004906,710159427406000,NPWP,PUSAKA MITRA ,24-104-18,6356626,127132,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004907,723531497405000,NPWP,PUSAKA MOTOR ,24-104-18,2567418,51348,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004908,012109617441000,NPWP,ISTANA BANDUNG ,24-104-18,2716773,54335,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004909,026274092408000,NPWP,FAJAR KUMALA ,24-104-18,8363082,167261,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004910,011058955433001,NPWP,RESTU MAHKOTA ,24-104-18,12546909,250938,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004911,013102330054000,NPWP,TUNAS RIDEAN TBK.,24-104-18,1378612,27572,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004912,017077421062000,NPWP,ASCO PRIMA ,24-104-18,2235787,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004913,017077421062000,NPWP,ASCO PRIMA ,24-104-18,26179740,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004914,017077421062000,NPWP,ASCO PRIMA ,24-104-18,3301218,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004915,314093014432000,NPWP,ISTANA MITRA ,24-104-18,12350119,247002,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004916,013371620014000,NPWP,MERCINDO ,24-104-18,3798068,75961,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004917,026274092408000,NPWP,FAJAR KUMALA ,24-104-18,3007335,60146,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004918,012109617441000,NPWP,ISTANA BANDUNG ,24-104-18,545455,10909,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004919,013929963073000,NPWP,TUNAS MOBILINDO ,24-104-18,1320375,26407,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004920,312862253006000,NPWP,DAYA ADICIPTA ,24-104-18,763912,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004921,015707227016000,NPWP,SUN STAR PRIMA ,24-104-18,2712423,54248,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004922,030165120034000,NPWP,ASTRIDO PRIMA ,24-104-18,3205278,64105,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004923,012809067441000,NPWP,CITRAKARYA ,24-104-18,3172209,63444,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004924,313951170422000,NPWP,SURYA KARTIKA ,24-104-18,697932,13958,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004925,013102330054000,NPWP,TUNAS RIDEAN TBK.,24-104-18,426102,8522,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004926,020334660426000,NPWP,LAMBANG PUTRA ,24-104-18,18158612,363172,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004927,016593899426000,NPWP,CINTA DAMAI ,24-104-18,12103088,242061,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004928,016593899426000,NPWP,CINTA DAMAI ,24-104-18,2416495,48329,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004929,024479529426000,NPWP,EIYU DAMAI ,24-104-18,26148452,522969,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004930,026297069426001,NPWP,REJEKI JAYA ,24-104-18,3284668,65693,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004931,014481204441000,NPWP,SURYAPUTRA ,24-104-18,14027659,280553,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004932,012837381426000,NPWP,MULYA PUTRA ,24-104-18,8551944,171038,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004933,755980539426000,NPWP,REJEKI JAYA ,24-104-18,5264637,105292,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004934,012468641904001,NPWP,BUMEN REDJA ,24-104-18,2240744,44814,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004935,711237982901000,NPWP,SEJAHTERA ,24-104-18,710871,14217,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004936,015221203904000,NPWP,DENPASAR AGUNG ,24-104-18,10864286,217285,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004937,313301947901000,NPWP,SUZUKI PERMAI ,24-104-18,1773833,35476,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004938,024067001002000,NPWP,ARISTA AUTO ,24-104-18,1975569,39511,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004939,014648257411001,NPWP,DWI PERKASA ,24-104-18,3249243,64984,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004940,018256529412001,NPWP,ARMADA AUTO ,24-104-18,1053205,21064,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004941,662976836048000,NPWP,SEJAHTERA BUANA ,24-104-18,4031005,80620,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004942,763880242077000,NPWP,CARBAY SERVICES ,24-104-18,69144683,1382893,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004943,018474445218000,NPWP,PEKAN PERKASA ,24-104-18,3640469,72809,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004944,026435719218000,NPWP,KERTA JAYA UTAMA,24-104-18,1260612,25212,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004945,019586890218000,NPWP,GITA RIAU MAKMUR,24-104-18,3003480,60069,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004946,016042277212003,NPWP,AGUNG AUTOMALL,24-104-18,11114285,222285,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004947,011004280123000,NPWP,CAPELLA MEDAN,24-104-18,8009449,160188,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004948,016042277219001,NPWP,AGUNG AUTOMALL,24-104-18,2994019,59880,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004949,314093014017001,NPWP,ISTANA MITRA ,24-104-18,7283418,145668,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004950,017077421062000,NPWP,ASCO PRIMA ,24-104-18,11878640,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004951,017077421062000,NPWP,ASCO PRIMA ,24-104-18,7221097,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004952,017077421062000,NPWP,ASCO PRIMA ,24-104-18,13150523,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004953,017077421062000,NPWP,ASCO PRIMA ,24-104-18,1477543,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004954,016807117017001,NPWP,ASCO DWI ,24-104-18,21556080,431121,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004955,013929963073000,NPWP,TUNAS MOBILINDO ,24-104-18,3802719,76054,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004956,714783339061000,NPWP,TRIMITRA ,24-104-18,757113,15142,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004957,013409925062000,NPWP,SETIANITA MEGAH ,24-104-18,2821560,56431,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004958,011355542013001,NPWP,DIPO ,24-104-18,850419,17008,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004959,013929963073000,NPWP,TUNAS MOBILINDO ,24-104-18,1218664,24373,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004960,763880242077000,NPWP,CARBAY SERVICES ,24-104-18,49459699,989193,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004961,031909971411000,NPWP,PRADHANA RAYA ,24-104-18,5232623,104652,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004962,013102330054000,NPWP,TUNAS RIDEAN TBK.,24-104-18,1237498,24749,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004963,013072616054000,NPWP,ASTRA GRAPHIA ,24-100-02,1000000,0,NORMAL,0,,Invoice,1703054716,2020-10-06T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004964,725253496032000,NPWP,OEY ASANTO,24-104-54,1071429,21428,NORMAL,0,,Invoice,0810004/BS/VIII/20,2020-08-10T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004965,013561220038000,NPWP,MODERN DATA ,24-100-02,3600000,72000,NORMAL,0,,Invoice,20 JKT0006873,2020-10-20T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004966,725253496032000,NPWP,OEY ASANTO,24-104-54,112245,2244,NORMAL,0,,Invoice,100915/BS/X/20,2020-10-09T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004967,725253496032000,NPWP,OEY ASANTO,24-104-54,663265,13265,NORMAL,0,,Invoice,101223/BS/X/20,2020-10-12T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004968,725253496032000,NPWP,OEY ASANTO,24-104-54,321429,6428,NORMAL,0,,Invoice,101407/BS/X/20,2020-10-14T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004969,725253496032000,NPWP,OEY ASANTO,24-104-54,1302041,26040,NORMAL,0,,Invoice,101622/BS/X/20,2020-10-16T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004970,725253496032000,NPWP,OEY ASANTO,24-104-54,643469,12869,NORMAL,0,,Invoice,10406/BS/X/20,2020-10-14T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004971,725253496032000,NPWP,OEY ASANTO,24-104-54,106633,2132,NORMAL,0,,Invoice,100916/BS/X/20,2020-10-09T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004972,725253496032000,NPWP,OEY ASANTO,24-104-54,1750000,35000,NORMAL,0,,Invoice,101623/BS/X/20,2020-10-16T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004973,013299292092000,NPWP,APLIKANUSA ,24-104-26,341000000,6820000,NORMAL,0,,Invoice,20/1446350,2020-10-01T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004974,013299292092000,NPWP,APLIKANUSA ,24-104-26,341000000,6820000,NORMAL,0,,Invoice,20/1307007,2020-09-01T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004975,725253496032000,NPWP,OEY ASANTO,24-104-54,535714,10714,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-10-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004976,921228961016000,NPWP,WIMALA ARBA ,24-104-35,1200000,24000,NORMAL,0,,Invoice,"FP 010,004-",2020-08-23T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004977,010022259093000,NPWP,BUMI DAYA PLAZA,24-104-18,12627433,252548,NORMAL,0,,Invoice,TGS.GMM2010-047,2020-10-13T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004978,019004886012000,NPWP,PENGELOLA ,24-100-02,2056250,41125,NORMAL,0,,Invoice,PIM/121/2020,2020-10-12T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004979,708378294061000,NPWP,SATRIA ANTARAN ,24-104-56,1947200,38944,NORMAL,0,,Invoice,201022001386/INV/S,2020-10-22T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004980,708378294061000,NPWP,SATRIA ANTARAN ,24-104-56,46593843,931876,NORMAL,0,,Invoice,201022001385/INV/S,2020-10-22T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004981,029000569031000,NPWP,PASSWORD SOLUSI ,24-104-24,45809550,916191,NORMAL,0,,Invoice,PSS/2020/10/0414,2020-10-08T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004982,740307228434000,NPWP,MAHAKARYA ,24-100-02,12400000,248000,NORMAL,0,,Invoice,112/MUF/IX/20,2020-10-09T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004983,010000131093000,NPWP,TELEKOMUNIKASI ,24-104-26,426245000,8524900,NORMAL,0,,Invoice,4856261000053-,2020-10-21T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004984,010016202093000,NPWP,POS INDONESIA ,24-104-56,837755,16755,NORMAL,0,,Invoice,29/PRE-SPEL/1020,2020-10-04T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004985,013561220038000,NPWP,MODERN DATA ,24-100-02,773600,15472,NORMAL,0,,Invoice,20JKT0006794,2020-10-17T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004986,725253496032000,NPWP,OEY ASANTO,24-104-54,13007270,260145,NORMAL,0,,Invoice,100106/BS/X/20,2020-10-08T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004987,023131246004000,NPWP,BUMI SUMBER ,24-104-34,765306,15306,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-10-08T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004988,017713694609000,NPWP,EKAJAYA KARUNIA ,24-104-34,1020408,20408,NORMAL,0,,Invoice,20100490,2020-10-05T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004989,015859101054000,NPWP,MULTIFILING MITRA ,24-104-43,452550,9051,NORMAL,0,,Invoice,PLB003308,2020-10-13T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004990,014627608506000,NPWP,REMAJA ADIDAYA ,24-104-34,1020408,20408,NORMAL,0,,Invoice,001/RMK-BM/X/2020,2020-10-03T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004991,024171126008000,NPWP,ARISTA MITRA ,24-104-34,510204,10204,NORMAL,0,,Invoice,01/NMCY/X/2020,2020-10-20T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004992,019004886012000,NPWP,PENGELOLA ,24-104-17,24048080,480961,NORMAL,0,,Invoice,PIM/122/2020,2020-11-02T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004993,725253496032000,NPWP,OEY ASANTO,24-104-54,1913265,38265,NORMAL,0,,Invoice,092812/BS/IX/20,2020-09-28T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004994,725253496032000,NPWP,OEY ASANTO,24-104-54,711735,14234,NORMAL,0,,Invoice,102362/BS/X/20,2020-10-23T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004995,725253496032000,NPWP,OEY ASANTO,24-104-54,6781020,135620,NORMAL,0,,Invoice,092815/BS/IX/20,2020-09-28T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004996,014566111511000,NPWP,MANDALATAMA ,24-104-34,1530612,30612,NORMAL,0,,Invoice,MAM/HMJ/20/X/232,2020-10-05T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004997,019004886012000,NPWP,PENGELOLA ,24-100-02,2425000,48500,NORMAL,0,,Invoice,PIM/129/2020,2020-10-02T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004998,010022259093000,NPWP,BUMI DAYA PLAZA,24-104-17,920810,18416,NORMAL,0,,Invoice,TGS.GMM2011-007,2020-11-02T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004999,665880795407000,NPWP,TRAS MEDIACOM,24-104-34,28061224,561224,NORMAL,0,,Invoice,INV/E-AC-,2020-10-22T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005000,013072616054000,NPWP,ASTRA GRAPHIA ,24-100-02,1778100,0,NORMAL,0,,Invoice,1703058528,2020-10-08T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005001,021808647308000,NPWP,THAMRIN CITRA ,24-104-34,1530612,30612,NORMAL,0,,Invoice,025/INV/TCA/IX/20,2020-09-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005002,857308936452000,NPWP,AERO KLIN ,24-104-35,3010204,60204,NORMAL,0,,Invoice,223176116,2020-10-17T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005003,857308936452000,NPWP,AERO KLIN ,24-104-35,1377551,27551,NORMAL,0,,Invoice,223176115,2020-10-17T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005004,025938846027000,NPWP,RESIK ALAMI ,24-104-36,13085100,261702,NORMAL,0,,Invoice,0834,2020-10-03T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005005,316803865013000,NPWP,CAKRAMEDIA ,24-104-10,3000000,60000,NORMAL,0,,Invoice,73/XI/INV/CAP/2020,2020-11-03T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005006,316803865013000,NPWP,CAKRAMEDIA ,24-104-10,3000000,60000,NORMAL,0,,Invoice,74/XI/INV/CAP/2020,2020-11-03T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005007,316803865013000,NPWP,CAKRAMEDIA ,24-104-25,37000000,740000,NORMAL,0,,Invoice,72/XI/INV/CAP/2020,2020-11-03T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005008,824173884015000,NPWP,KUADRAN SATU ,24-104-34,20000000,400000,NORMAL,0,,Invoice,WE20E00343,2020-11-03T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005009,010016202093000,NPWP,POS INDONESIA ,24-104-56,2309592,46191,NORMAL,0,,Invoice,1173/PENJUALAN-,2020-11-03T00:00:00,BELUM POSTING,,
